dataset,subject_id,model,seed,protocol,epoch,train_loss,val_score,best_epoch,epochs_completed,is_best_epoch
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,15,0.17462078481912613,0.02803003614147504,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,16,0.17118944227695465,0.03765978974988684,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,17,0.16990792006254196,0.031529685202986005,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,18,0.19497784972190857,0.04019515986243884,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,19,0.17243611998856068,0.028358425945043564,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,20,0.17955877259373665,0.03328097726528843,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,21,0.12631062604486942,0.042709968114892645,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,22,0.14195888862013817,0.056038467880959314,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,23,0.16040163859724998,0.048248367321987944,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,24,0.13657368533313274,0.064356388275822,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,25,0.12228417862206697,0.02815807901012401,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,26,0.10147718153893948,0.06371969863151511,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,27,0.16015213541686535,0.07662023591498533,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,28,0.14980826899409294,0.056460025968650976,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,29,0.12518779188394547,0.04983982952932517,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,30,0.0720838182605803,0.04411497997740905,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,31,0.13355075009167194,0.06685889127353827,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,32,0.10854882560670376,0.06328967062096733,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,33,0.10688216611742973,0.05477012813401719,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,34,0.08379270881414413,0.07076867980261643,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,35,0.11221828311681747,0.06564282656957705,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,36,0.10715543106198311,0.0829861502473553,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,37,0.16639656573534012,0.0808173266860346,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,38,0.09263165853917599,0.09552324128647645,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,39,0.037322958931326866,0.0921222721847395,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,40,0.0751690142787993,0.08349189202611645,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,41,0.12277182843536139,0.06999973195294538,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,42,0.09903312474489212,0.07807637204726538,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,43,0.04963068105280399,0.07754861135035754,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,44,0.07712216675281525,0.07260691757934788,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,45,0.09850474260747433,0.09168914010127385,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,46,0.09729204699397087,0.05572830153008302,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,47,0.05403218721039593,0.11215580087155104,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,48,0.07889710692688823,0.1024625833456715,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,49,0.08617639262229204,0.06595921687160929,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,50,0.10556894261389971,0.13639135137200356,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,51,0.07475475687533617,0.14761083846290907,51,61,True
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,52,0.07737745717167854,0.1376845752199491,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,53,0.0451145744882524,0.10232940632849932,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,54,0.0449306583032012,0.10407451670616866,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,55,0.04863035725429654,0.12286133728921414,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,56,0.002801494672894478,0.13565005489314597,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,57,0.05947170499712229,0.12084089616691926,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,58,0.046879637986421585,0.12884783893823623,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,59,0.02881661740320851,0.12287585325539112,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,60,0.013722485397011042,0.13464574987689654,51,61,False
weissbart_tf64,P10,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,61,-0.03148493729531765,0.13435586243867875,51,61,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,,0.10112617425620556,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,,0.13039139589915674,2,12,True
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,3,,0.0765340513860186,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,4,,0.04606638066470623,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,5,,0.019196634987990062,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,6,,0.028958303273733086,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,7,,0.04043978952492277,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,8,,0.020658904345085223,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,9,,0.02356850408638517,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,10,,0.03669177784274022,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,11,,0.028710070642409845,2,12,False
weissbart_tf64,P10,vlaai,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,12,,0.00479841905956467,2,12,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,1,1.0249372981488705,0.098157316694657,24,34,False
weissbart_tf64,P09,happyquokka,0,gate0_gate2_subject_specific_local_models_weissbart_full_v1,2,0.4008820988237858,0.09782147622512033,24,34,False
