dataset,model,task,protocol,seed,subject_id,recording_id,sampling_rate,metric_name,metric_value,num_valid_samples,checkpoint_id,artifact_scope,recording_length,coverage_ratio,dropped_samples_reason,full_eval_not_capped,model_family_contract
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP03,64,pearson_r,0.08309788930413839,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,939,0.6815761448349308,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP04,64,pearson_r,-0.01615812958646692,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,919,0.6964091403699674,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP05,64,pearson_r,0.08672855567005959,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1240,0.5161290322580645,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP06,64,pearson_r,-0.13188848283431437,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,943,0.6786850477200425,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP07,64,pearson_r,0.02579829984539342,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1183,0.5409974640743872,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_AUNP08,64,pearson_r,-0.038486525566813784,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1153,0.5550737207285342,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_BROP01,64,pearson_r,-0.016984360185117432,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1066,0.600375234521576,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_BROP02,64,pearson_r,0.13443020706609377,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1169,0.5474764756201882,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_BROP03,64,pearson_r,-0.07665281083281916,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1049,0.6101048617731173,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_FLOP01,64,pearson_r,-0.19112460233012724,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,828,0.7729468599033816,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_FLOP02,64,pearson_r,-0.07207062884637766,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,748,0.8556149732620321,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_FLOP03,64,pearson_r,0.040750746067668674,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,704,0.9090909090909091,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P06,test_-_P06_-_FLOP04,64,pearson_r,-0.013966612598279847,640,happyquokka_epoch_17,subject_specific_local_models_weissbart_full,1262,0.5071315372424723,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP01,64,pearson_r,0.15695483528727933,990,linear_ols,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP02,64,pearson_r,0.057787103431110196,970,linear_ols,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP03,64,pearson_r,0.14423012904289675,890,linear_ols,subject_specific_local_models_weissbart_full,939,0.9478168264110756,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP04,64,pearson_r,0.10382548024065276,870,linear_ols,subject_specific_local_models_weissbart_full,919,0.9466811751904244,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP05,64,pearson_r,0.029281000523715378,1191,linear_ols,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP06,64,pearson_r,0.018994132188315842,894,linear_ols,subject_specific_local_models_weissbart_full,943,0.9480381760339343,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP07,64,pearson_r,0.13700257045737022,1134,linear_ols,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP08,64,pearson_r,0.06411180412314775,1104,linear_ols,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP01,64,pearson_r,-0.042432502533108915,1017,linear_ols,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP02,64,pearson_r,0.1497140577512728,1120,linear_ols,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP03,64,pearson_r,0.17511080271450385,1000,linear_ols,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP01,64,pearson_r,0.005566569034547598,779,linear_ols,subject_specific_local_models_weissbart_full,828,0.9408212560386473,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP02,64,pearson_r,-0.029968523773104896,699,linear_ols,subject_specific_local_models_weissbart_full,748,0.9344919786096256,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP03,64,pearson_r,0.2389499575127822,655,linear_ols,subject_specific_local_models_weissbart_full,704,0.9303977272727273,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP04,64,pearson_r,0.16852519259730275,1213,linear_ols,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP01,64,pearson_r,0.11225073112433577,990,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP02,64,pearson_r,0.1384178711080291,970,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP03,64,pearson_r,0.1535505809036942,890,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,939,0.9478168264110756,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP04,64,pearson_r,0.14676250834199378,870,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,919,0.9466811751904244,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP05,64,pearson_r,0.02061376706397617,1191,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP06,64,pearson_r,-0.06278825693583463,894,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,943,0.9480381760339343,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP07,64,pearson_r,0.11560640789497416,1134,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP08,64,pearson_r,0.05145991639158871,1104,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP01,64,pearson_r,0.10221009571609918,1017,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP02,64,pearson_r,0.11598658421017972,1120,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP03,64,pearson_r,0.205059986276382,1000,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP01,64,pearson_r,-0.0996621443568274,779,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,828,0.9408212560386473,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP02,64,pearson_r,-0.14391121143215302,699,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,748,0.9344919786096256,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP03,64,pearson_r,0.16281180495336706,655,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,704,0.9303977272727273,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,lasso,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP04,64,pearson_r,0.19746998644775848,1213,lasso_alpha_0.01,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP01,64,pearson_r,0.15868581533965376,990,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP02,64,pearson_r,0.0926526268104986,970,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP03,64,pearson_r,0.18572242793279845,890,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,939,0.9478168264110756,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP04,64,pearson_r,0.16163146748353527,870,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,919,0.9466811751904244,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP05,64,pearson_r,0.06277397524632297,1191,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP06,64,pearson_r,-0.007368937162990218,894,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,943,0.9480381760339343,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP07,64,pearson_r,0.1657970339768468,1134,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP08,64,pearson_r,0.055263272201004104,1104,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP01,64,pearson_r,0.06495865955444867,1017,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP02,64,pearson_r,0.15136142774221528,1120,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP03,64,pearson_r,0.2274257763032456,1000,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP01,64,pearson_r,-0.07960587384704118,779,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,828,0.9408212560386473,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP02,64,pearson_r,-0.05294581663662585,699,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,748,0.9344919786096256,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP03,64,pearson_r,0.25233523276221564,655,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,704,0.9303977272727273,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP04,64,pearson_r,0.2067715679826691,1213,elasticnet_alpha_0.01_l1_0.5,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP01,64,pearson_r,0.10912648949316965,990,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP02,64,pearson_r,-0.05079173331660898,970,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP03,64,pearson_r,0.22141672425238146,890,vlaai_epoch_1,subject_specific_local_models_weissbart_full,939,0.9478168264110756,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP04,64,pearson_r,0.11869103366276697,870,vlaai_epoch_1,subject_specific_local_models_weissbart_full,919,0.9466811751904244,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP05,64,pearson_r,-0.10665482282442225,1191,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1240,0.9604838709677419,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP06,64,pearson_r,0.010003272914460834,894,vlaai_epoch_1,subject_specific_local_models_weissbart_full,943,0.9480381760339343,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP07,64,pearson_r,0.11959491044100821,1134,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1183,0.9585798816568047,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP08,64,pearson_r,-0.002435232331060289,1104,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1153,0.9575021682567216,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP01,64,pearson_r,0.07858411854746644,1017,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1066,0.9540337711069419,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP02,64,pearson_r,0.14177703856974272,1120,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1169,0.9580838323353293,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP03,64,pearson_r,0.11762600950328461,1000,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1049,0.9532888465204957,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP01,64,pearson_r,-0.24454312722267055,779,vlaai_epoch_1,subject_specific_local_models_weissbart_full,828,0.9408212560386473,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP02,64,pearson_r,-0.08797061015660798,699,vlaai_epoch_1,subject_specific_local_models_weissbart_full,748,0.9344919786096256,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP03,64,pearson_r,0.10420272088838349,655,vlaai_epoch_1,subject_specific_local_models_weissbart_full,704,0.9303977272727273,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP04,64,pearson_r,0.14942682165729868,1213,vlaai_epoch_1,subject_specific_local_models_weissbart_full,1262,0.9611727416798732,window_size=50 drops first 49 target positions,True,vlaai_local_adapter
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP01,64,pearson_r,0.24642266675395527,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1039,0.6159769008662175,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP02,64,pearson_r,0.06754161702318102,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1019,0.6280667320902846,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP03,64,pearson_r,0.1858933844992264,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,939,0.6815761448349308,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP04,64,pearson_r,0.1844784610318214,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,919,0.6964091403699674,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP05,64,pearson_r,0.17115062801592348,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1240,0.5161290322580645,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP06,64,pearson_r,0.034128396508732194,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,943,0.6786850477200425,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP07,64,pearson_r,0.27212616601363515,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1183,0.5409974640743872,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_AUNP08,64,pearson_r,-0.05979458882447795,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1153,0.5550737207285342,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP01,64,pearson_r,0.028869172598439737,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1066,0.600375234521576,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP02,64,pearson_r,0.14856827023973726,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1169,0.5474764756201882,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_BROP03,64,pearson_r,0.2529381833363632,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1049,0.6101048617731173,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP01,64,pearson_r,-0.19841445223997323,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,828,0.7729468599033816,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP02,64,pearson_r,-0.06627248154632454,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,748,0.8556149732620321,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP03,64,pearson_r,0.37296637769615076,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,704,0.9090909090909091,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P07,test_-_P07_-_FLOP04,64,pearson_r,0.22639852995727516,640,happyquokka_epoch_26,subject_specific_local_models_weissbart_full,1262,0.5071315372424723,tail shorter than 10s chunk,True,10s_chunk
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,test_-_P08_-_AUNP01,64,pearson_r,0.14325214437411557,990,linear_ols,subject_specific_local_models_weissbart_full,1039,0.9528392685274302,"lag range [0, 50) trims edges",True,lag_matrix_trf
weissbart_tf64,linear,reconstruction,gate0_gate2_subject_specific_local_models_weissbart_full_v1,0,P08,test_-_P08_-_AUNP02,64,pearson_r,0.04706610319791951,970,linear_ols,subject_specific_local_models_weissbart_full,1019,0.9519136408243376,"lag range [0, 50) trims edges",True,lag_matrix_trf
