dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope,source_artifact,method_protocol_marker
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.034170372094283696,16,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.035700426573396185,16,elasticnet_alpha_0.001_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.047723403039487106,16,cca_nc_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.024948257824387372,16,fcnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.024948257824387372,16,dnn_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.016010113995027043,16,cnn_epoch_7,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.035569643161010675,16,eegnet_epoch_11,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.07392847896361271,16,adt_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.025406217601311558,16,vlaai_epoch_8,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P12,mean_recording_pearson_r,0.005348446761792304,16,happyquokka_epoch_22,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.04269928649335162,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.08237523694610052,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.048413658348724145,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.0459397789181538,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.06221006002070004,40,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.05613143073833391,40,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.05613143073833391,40,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.053847052093665936,40,cnn_epoch_9,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.06335450149406725,40,eegnet_epoch_33,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.08575342501625954,40,adt_epoch_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.03494033306269042,40,vlaai_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P13,mean_recording_pearson_r,0.0642114337482449,40,happyquokka_epoch_7,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.03303063447489757,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.07104147725990095,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.04602948172632141,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.0464256922452304,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.054264500059124074,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.051900325428064144,40,fcnn_epoch_0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.051900325428064144,40,dnn_epoch_0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.0650474119219342,40,cnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.07561520386977842,40,eegnet_epoch_11,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.09911961717860193,40,adt_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.05867155221729099,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P14,mean_recording_pearson_r,0.08950972812778368,40,happyquokka_epoch_50,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.03575930866909134,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.06726727928279859,40,ridge_alpha_10.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.035894811642643396,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.04039095475753615,40,elasticnet_alpha_0.001_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.06403622598984142,40,cca_nc_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.040556352495744706,40,fcnn_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.040556352495744706,40,dnn_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.05830870528200367,40,cnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.0777965743993791,40,eegnet_epoch_14,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.05704922129323927,40,adt_epoch_12,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.044336334017568015,40,vlaai_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P15,mean_recording_pearson_r,0.02916388892291783,40,happyquokka_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.0711059082347851,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.11813192395831215,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.07484423424507362,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.07720474128208869,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.04092622456293053,40,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.05426133034692733,40,fcnn_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.05426133034692733,40,dnn_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.103017940987242,40,cnn_epoch_7,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.12276862974016223,40,eegnet_epoch_27,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.10777638570789536,40,adt_epoch_5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.0611247498919524,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P16,mean_recording_pearson_r,0.12487284926335121,40,happyquokka_epoch_53,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.07796594662091005,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.14795819663695847,40,ridge_alpha_10.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.09829333518054215,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.09568762844810304,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.09540391353379328,40,cca_nc_4,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.07856808728299906,40,fcnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.07856808728299906,40,dnn_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.12124594896572272,40,cnn_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.13446085755397444,40,eegnet_epoch_18,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.1003977549262971,40,adt_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.12827049791989067,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P17,mean_recording_pearson_r,0.021355060596036726,40,happyquokka_epoch_9,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.04372589579464113,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.10787038764023249,40,ridge_alpha_1.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.06066668707590857,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.05627196236238341,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.07395424817879186,40,cca_nc_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.07081393124511721,40,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.07081393124511721,40,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.09078082662896123,40,cnn_epoch_10,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.10783895790556337,40,eegnet_epoch_15,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.08391165936342672,40,adt_epoch_5,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.07870512409147196,40,vlaai_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P18,mean_recording_pearson_r,0.11431756828759317,40,happyquokka_epoch_70,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.09208468611972889,40,linear_ols,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.16144853037947177,40,ridge_alpha_100.0,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.12323275546491808,40,lasso_alpha_0.001,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.12188786540477689,40,elasticnet_alpha_0.01_l1_0.2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,budgeted linear-family baseline
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.10494066820111417,40,cca_nc_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.08611850732607111,40,fcnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.08611850732607111,40,dnn_epoch_2,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.14942029236290666,40,cnn_epoch_3,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.14300122002598564,40,eegnet_epoch_15,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.17836711700679272,40,adt_epoch_6,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,accepted reference subject-specific baseline adapted to etard_tf64
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.14016780688126576,40,vlaai_epoch_1,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,local adaptation
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P19,mean_recording_pearson_r,0.14192030209752451,40,happyquokka_epoch_30,subject_specific_modelset_etard_full,gate0_gate2_subject_specific_modelset_etard_full_v1,seeded local 10s-chunk adaptation
