dataset,model,task,protocol,seed,subject_id,metric_name,metric_value,num_recordings,checkpoint_id,artifact_scope
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.12128658129427794,24,elasticnet_alpha_0.001_l1_0.2,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.08291109678192438,24,cca_nc_2,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.07677873152917296,24,fcnn_epoch_4,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.07677873152917296,24,dnn_epoch_4,subject_specific_modelset_etard_full
etard_tf64,cnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.146893117599967,24,cnn_epoch_4,subject_specific_modelset_etard_full
etard_tf64,eegnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.15546111218584865,24,eegnet_epoch_13,subject_specific_modelset_etard_full
etard_tf64,adt,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.0992215381524965,24,adt_epoch_14,subject_specific_modelset_etard_full
etard_tf64,vlaai,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.1045039879072532,24,vlaai_epoch_1,subject_specific_modelset_etard_full
etard_tf64,happyquokka,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P05,mean_recording_pearson_r,0.15073119189697037,24,happyquokka_epoch_50,subject_specific_modelset_etard_full
etard_tf64,linear,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.030553639008949807,40,linear_ols,subject_specific_modelset_etard_full
etard_tf64,ridge,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.07455164128938592,40,ridge_alpha_100.0,subject_specific_modelset_etard_full
etard_tf64,lasso,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.033079474001927386,40,lasso_alpha_0.001,subject_specific_modelset_etard_full
etard_tf64,elasticnet,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.034788134786748345,40,elasticnet_alpha_0.001_l1_0.8,subject_specific_modelset_etard_full
etard_tf64,cca,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.05466789043025398,40,cca_nc_4,subject_specific_modelset_etard_full
etard_tf64,fcnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.047380536407766696,40,fcnn_epoch_2,subject_specific_modelset_etard_full
etard_tf64,dnn,reconstruction,gate0_gate2_subject_specific_modelset_etard_full_v1,0,P06,mean_recording_pearson_r,0.047380536407766696,40,dnn_epoch_2,subject_specific_modelset_etard_full
